528.30585	507
528.33887	505
528.37189	505
528.40485	506
528.43787	504
528.47089	507
528.50385	506
528.53687	506
528.56989	506
528.60284	505
528.63586	505
528.66882	503
528.70184	505
528.73486	505
528.76782	504
528.80084	504
528.8338	506
528.86682	506
528.89978	505
528.9328	507
528.96576	505
528.99878	505
529.03174	505
529.06476	507
529.09772	504
529.13074	507
529.1637	508
529.19672	503
529.22968	507
529.2627	507
529.29565	506
529.32867	507
529.36163	508
529.39465	507
529.42761	506
529.46057	504
529.49359	505
529.52655	508
529.55957	504
529.59253	507
529.62549	503
529.65851	503
529.69147	503
529.72443	506
529.75745	503
529.79041	509
529.82336	503
529.85638	506
529.88934	505
529.9223	503
529.95532	508
529.98828	507
530.02124	503
530.0542	502
530.08722	505
530.12018	505
530.15314	504
530.1861	505
530.21912	506
530.25208	506
530.28503	504
530.31799	504
530.35095	506
530.38397	504
530.41693	505
530.44989	506
530.48285	508
530.51581	505
530.54877	503
530.58179	507
530.61475	506
530.64771	506
530.68066	507
530.71362	505
530.74658	508
530.77954	506
530.8125	508
530.84546	506
530.87842	504
530.91138	506
530.94434	503
530.97736	506
531.01031	506
531.04327	505
531.07623	505
531.10919	505
531.14215	505
531.17511	505
531.20807	506
531.24103	504
531.27399	506
531.30695	506
531.33984	507
531.3728	503
531.40576	505
531.43872	505
531.47168	506
531.50464	504
531.5376	505
531.57056	506
531.60352	507
531.63647	505
531.66943	504
531.70233	503
531.73529	506
531.76825	504
531.80121	504
531.83417	507
531.86713	505
531.90002	506
531.93298	505
531.96594	506
531.9989	506
532.03186	507
532.06476	505
532.09772	506
532.13068	508
532.16364	505
532.19653	505
532.22949	506
532.26245	504
532.29541	505
532.32831	505
532.36127	504
532.39423	506
532.42712	505
532.46008	504
532.49304	506
532.52594	507
532.5589	504
532.59186	507
532.62476	505
532.65771	506
532.69061	505
532.72357	505
532.75653	506
532.78943	502
532.82239	507
532.85529	505
532.88824	503
532.9212	506
532.9541	508
532.98706	507
533.01996	505
533.05292	504
533.08582	506
533.11877	505
533.15167	504
533.18463	504
533.21753	505
533.25049	505
533.28339	507
533.31635	506
533.34924	505
533.3822	503
533.4151	508
533.448	504
533.48096	504
533.51385	506
533.54681	504
533.57971	504
533.61261	504
533.64557	505
533.67847	505
533.71143	504
533.74432	505
533.77722	506
533.81018	505
533.84308	505
533.87598	506
533.90887	505
533.94183	504
533.97473	506
534.00763	505
534.04059	504
534.07349	504
534.10638	505
534.13928	506
534.17224	507
534.20514	502
534.23804	504
534.27094	504
534.30389	505
534.33679	504
534.36969	507
534.40259	506
534.43549	505
534.46838	504
534.50134	505
534.53424	504
534.56714	504
534.60004	505
534.63293	505
534.66583	505
534.69873	504
534.73169	504
534.76459	506
534.79749	505
534.83038	504
534.86328	504
534.89618	504
534.92908	505
534.96198	502
534.99487	505
535.02777	505
535.06067	508
535.09357	503
535.12646	504
535.15936	503
535.19226	504
535.22516	503
535.25806	505
535.29095	503
535.32385	505
535.35675	504
535.38965	505
535.42255	507
535.45544	503
535.48828	505
535.52118	506
535.55408	504
535.58698	504
535.61987	505
535.65277	504
535.68567	505
535.71857	504
535.7514	506
535.7843	504
535.8172	505
535.8501	505
535.883	504
535.91583	505
535.94873	504
535.98163	506
536.01453	506
536.04736	504
536.08026	502
536.11316	505
536.14606	504
536.17889	506
536.21179	507
536.24469	505
536.27759	505
536.31042	505
536.34332	507
536.37622	507
536.40906	503
536.44196	505
536.47485	504
536.50769	502
536.54059	503
536.57343	507
536.60632	505
536.63922	506
536.67206	506
536.70496	506
536.73779	505
536.77069	503
536.80359	505
536.83643	505
536.86932	508
536.90216	502
536.93506	504
536.9679	504
537.00079	505
537.03363	505
537.06653	505
537.09937	505
537.13226	504
537.1651	504
537.198	503
537.23083	506
537.26367	507
537.29657	505
537.32941	506
537.3623	505
537.39514	506
537.42798	503
537.46088	506
537.49371	506
537.52661	503
537.55945	507
537.59229	505
537.62518	503
537.65802	504
537.69086	504
537.72375	505
537.75659	504
537.78943	505
537.82227	505
537.85516	505
537.888	507
537.92084	502
537.95374	506
537.98657	506
538.01941	503
538.05225	504
538.08508	505
538.11798	503
538.15082	505
538.18365	507
538.21649	506
538.24933	503
538.28223	506
538.31506	504
538.3479	503
538.38074	505
538.41357	503
538.44641	505
538.47925	504
538.51208	504
538.54498	502
538.57782	504
538.61066	505
538.64349	505
538.67633	504
538.70917	505
538.742	505
538.77484	505
538.80768	504
538.84052	505
538.87335	504
538.90619	504
538.93903	504
538.97186	504
539.0047	504
539.03754	508
539.07037	504
539.10321	505
539.13605	506
539.16888	505
539.20166	504
539.2345	504
539.26733	504
539.30017	505
539.33301	505
539.36584	505
539.39868	506
539.43152	504
539.46429	506
539.49713	505
539.52997	507
539.56281	503
539.59564	505
539.62848	505
539.66125	503
539.69409	505
539.72693	504
539.75977	505
539.79254	504
539.82538	505
539.85822	505
539.89105	504
539.92383	505
539.95667	504
539.9895	506
540.02228	505
540.05511	504
540.08795	505
540.12073	503
540.15356	504
540.1864	505
540.21918	507
540.25201	502
540.28485	502
540.31763	506
540.35046	504
540.38324	505
540.41608	504
540.44891	505
540.48169	505
540.51453	506
540.5473	506
540.58014	507
540.61292	509
540.64575	505
540.67853	506
540.71136	508
540.74414	507
540.77698	507
540.80975	505
540.84259	507
540.87537	506
540.9082	505
