528.30585	505
528.33887	506
528.37189	506
528.40485	506
528.43787	506
528.47089	508
528.50385	506
528.53687	505
528.56989	507
528.60284	506
528.63586	505
528.66882	506
528.70184	505
528.73486	507
528.76782	505
528.80084	504
528.8338	507
528.86682	507
528.89978	505
528.9328	504
528.96576	505
528.99878	506
529.03174	506
529.06476	504
529.09772	505
529.13074	505
529.1637	508
529.19672	503
529.22968	506
529.2627	508
529.29565	506
529.32867	506
529.36163	508
529.39465	505
529.42761	507
529.46057	508
529.49359	505
529.52655	505
529.55957	504
529.59253	505
529.62549	506
529.65851	503
529.69147	505
529.72443	507
529.75745	505
529.79041	504
529.82336	505
529.85638	506
529.88934	506
529.9223	506
529.95532	506
529.98828	505
530.02124	507
530.0542	506
530.08722	505
530.12018	503
530.15314	507
530.1861	505
530.21912	504
530.25208	505
530.28503	505
530.31799	504
530.35095	503
530.38397	506
530.41693	502
530.44989	505
530.48285	504
530.51581	503
530.54877	507
530.58179	504
530.61475	506
530.64771	507
530.68066	507
530.71362	506
530.74658	504
530.77954	504
530.8125	505
530.84546	503
530.87842	508
530.91138	504
530.94434	506
530.97736	507
531.01031	505
531.04327	507
531.07623	504
531.10919	504
531.14215	504
531.17511	506
531.20807	507
531.24103	506
531.27399	506
531.30695	508
531.33984	506
531.3728	505
531.40576	509
531.43872	506
531.47168	505
531.50464	504
531.5376	506
531.57056	507
531.60352	507
531.63647	505
531.66943	507
531.70233	506
531.73529	504
531.76825	505
531.80121	502
531.83417	505
531.86713	505
531.90002	505
531.93298	506
531.96594	506
531.9989	506
532.03186	502
532.06476	506
532.09772	503
532.13068	506
532.16364	505
532.19653	505
532.22949	507
532.26245	506
532.29541	504
532.32831	504
532.36127	506
532.39423	504
532.42712	506
532.46008	509
532.49304	506
532.52594	503
532.5589	506
532.59186	506
532.62476	506
532.65771	505
532.69061	503
532.72357	505
532.75653	507
532.78943	504
532.82239	506
532.85529	505
532.88824	504
532.9212	508
532.9541	506
532.98706	505
533.01996	505
533.05292	502
533.08582	505
533.11877	508
533.15167	507
533.18463	504
533.21753	505
533.25049	506
533.28339	506
533.31635	505
533.34924	505
533.3822	505
533.4151	507
533.448	504
533.48096	506
533.51385	504
533.54681	506
533.57971	508
533.61261	507
533.64557	506
533.67847	504
533.71143	507
533.74432	506
533.77722	506
533.81018	505
533.84308	504
533.87598	505
533.90887	504
533.94183	505
533.97473	506
534.00763	503
534.04059	505
534.07349	505
534.10638	505
534.13928	505
534.17224	507
534.20514	502
534.23804	505
534.27094	507
534.30389	505
534.33679	504
534.36969	505
534.40259	506
534.43549	506
534.46838	503
534.50134	507
534.53424	505
534.56714	505
534.60004	505
534.63293	503
534.66583	505
534.69873	508
534.73169	503
534.76459	507
534.79749	507
534.83038	504
534.86328	503
534.89618	506
534.92908	505
534.96198	505
534.99487	506
535.02777	504
535.06067	506
535.09357	506
535.12646	507
535.15936	505
535.19226	506
535.22516	503
535.25806	505
535.29095	505
535.32385	503
535.35675	504
535.38965	505
535.42255	507
535.45544	505
535.48828	506
535.52118	505
535.55408	504
535.58698	504
535.61987	506
535.65277	504
535.68567	505
535.71857	505
535.7514	505
535.7843	506
535.8172	504
535.8501	507
535.883	505
535.91583	505
535.94873	505
535.98163	501
536.01453	504
536.04736	505
536.08026	505
536.11316	506
536.14606	505
536.17889	506
536.21179	506
536.24469	504
536.27759	503
536.31042	507
536.34332	504
536.37622	504
536.40906	506
536.44196	509
536.47485	504
536.50769	504
536.54059	505
536.57343	504
536.60632	504
536.63922	504
536.67206	505
536.70496	504
536.73779	506
536.77069	505
536.80359	505
536.83643	503
536.86932	504
536.90216	507
536.93506	505
536.9679	505
537.00079	504
537.03363	507
537.06653	504
537.09937	505
537.13226	505
537.1651	504
537.198	505
537.23083	503
537.26367	505
537.29657	504
537.32941	508
537.3623	505
537.39514	507
537.42798	502
537.46088	504
537.49371	506
537.52661	506
537.55945	504
537.59229	505
537.62518	506
537.65802	503
537.69086	505
537.72375	504
537.75659	503
537.78943	506
537.82227	504
537.85516	506
537.888	506
537.92084	504
537.95374	504
537.98657	506
538.01941	505
538.05225	505
538.08508	506
538.11798	505
538.15082	506
538.18365	504
538.21649	504
538.24933	504
538.28223	504
538.31506	508
538.3479	504
538.38074	507
538.41357	506
538.44641	504
538.47925	506
538.51208	504
538.54498	505
538.57782	505
538.61066	507
538.64349	503
538.67633	505
538.70917	505
538.742	503
538.77484	504
538.80768	503
538.84052	504
538.87335	506
538.90619	506
538.93903	506
538.97186	507
539.0047	505
539.03754	505
539.07037	505
539.10321	506
539.13605	504
539.16888	506
539.20166	505
539.2345	506
539.26733	506
539.30017	504
539.33301	503
539.36584	502
539.39868	508
539.43152	505
539.46429	506
539.49713	505
539.52997	505
539.56281	506
539.59564	505
539.62848	505
539.66125	505
539.69409	506
539.72693	503
539.75977	503
539.79254	506
539.82538	505
539.85822	506
539.89105	506
539.92383	504
539.95667	503
539.9895	506
540.02228	506
540.05511	507
540.08795	507
540.12073	505
540.15356	505
540.1864	504
540.21918	508
540.25201	506
540.28485	504
540.31763	506
540.35046	511
540.38324	508
540.41608	506
540.44891	507
540.48169	503
540.51453	505
540.5473	505
540.58014	505
540.61292	506
540.64575	503
540.67853	505
540.71136	504
540.74414	504
540.77698	508
540.80975	506
540.84259	503
540.87537	505
540.9082	504
540.94098	503
540.97375	505
541.00659	503
541.03937	504
541.0722	503
541.10498	503
541.13776	505
541.17059	505
541.20337	504
541.23615	505
541.26898	506
541.30176	504
541.33453	505
541.36737	504
541.40015	505
541.43292	506
541.46576	505
541.49854	503
541.53131	505
541.56409	505
541.59692	505
541.6297	504
541.66248	505
541.69525	506
541.72809	503
541.76086	507
541.79364	507
541.82642	507
541.85919	507
541.89203	503
541.9248	506
541.95758	505
541.99036	504
542.02313	506
542.05591	507
542.08868	507
542.12146	506
542.1543	504
542.18707	506
542.21985	507
542.25262	506
542.2854	505
542.31818	507
542.35095	506
542.38373	506
542.4165	506
542.44928	507
542.48206	506
542.51483	505
542.54761	505
542.58038	507
542.61316	507
542.64594	505
542.67871	506
542.71149	504
542.74426	505
542.77698	506
542.80975	505
542.84253	506
542.87531	506
542.90808	506
542.94086	506
542.97363	506
543.00641	503
543.03912	506
543.0719	506
543.10468	505
543.13745	506
543.17023	508
543.203	508
543.23572	505
543.26849	505
543.30127	505
543.33405	505
543.36676	506
543.39954	506
543.43231	505
543.46509	507
543.4978	506
543.53058	504
543.56335	507
543.59607	507
543.62885	507
543.66162	506
543.69434	507
543.72711	507
543.75989	507
543.7926	505
543.82538	505
543.85809	504
543.89087	506
543.92365	505
543.95636	507
543.98914	505
544.02185	505
544.05463	506
544.08734	507
544.12012	508
544.15283	509
544.18561	506
544.21832	508
544.2511	507
544.28381	505
544.31659	509
544.3493	505
544.38208	506
544.41479	506
544.44757	507
544.48029	506
544.513	504
544.54578	507
544.57849	506
544.61127	508
544.64398	506
544.6767	507
544.70947	505
544.74219	507
544.7749	508
544.80768	506
544.84039	505
544.87311	506
544.90588	504
544.9386	507
544.97131	509
545.00409	507
545.0368	506
545.06952	506
545.10223	506
545.13501	507
545.16772	506
545.20044	509
545.23315	507
545.26587	505
545.29865	508
545.33136	507
545.36407	507
545.39679	505
545.4295	508
545.46222	507
545.49493	504
545.52771	509
545.56042	507
545.59314	505
545.62585	507
545.65857	506
545.69128	507
545.724	505
545.75671	508
545.78943	507
545.82214	506
545.85486	505
545.88757	505
545.92029	505
545.953	506
545.98572	506
546.01843	505
546.05115	503
546.08386	505
546.11658	506
546.14929	506
546.18201	507
546.21472	508
546.24744	510
546.28015	511
546.31281	510
546.34552	513
546.37823	516
546.41095	513
546.44366	513
546.47638	510
546.50909	508
546.54175	509
546.57446	507
546.60718	505
546.63989	505
546.67255	505
546.70526	507
546.73798	505
546.77069	506
546.80334	509
546.83606	504
546.86877	505
546.90149	504
546.93414	507
546.96686	505
546.99957	504
547.03223	505
547.06494	505
547.09766	507
547.13031	507
547.16302	504
547.19574	506
547.22839	506
547.26111	505
547.29376	505
547.32648	504
547.35919	503
547.39185	506
547.42456	507
547.45721	505
547.48993	506
547.52258	506
547.5553	505
547.58795	507
547.62067	503
547.65332	505
547.68604	504
547.71869	506
547.7514	504
547.78406	504
547.81671	508
547.84943	505
547.88208	505
547.91479	506
547.94745	505
547.9801	506
548.01282	504
548.04547	505
548.07819	505
548.11084	506
548.14349	506
548.17621	503
548.20886	503
548.24152	506
548.27417	506
548.30688	506
548.33954	506
548.37219	505
548.40485	503
548.43756	506
548.47021	507
548.50287	504
548.53552	505
548.56824	504
548.60089	505
548.63354	504
548.6662	505
548.69885	506
548.73151	505
548.76422	505
548.79688	505
548.82953	505
548.86218	504
548.89484	506
548.92749	504
548.96014	505
548.9928	506
549.02545	505
549.05811	504
549.09076	505
549.12341	506
549.15613	506
549.18878	505
549.22144	505
549.25409	504
549.28668	503
549.31934	503
549.35199	505
549.38464	506
549.4173	505
549.44995	503
549.4826	507
549.51526	505
549.54791	506
549.58057	507
549.61322	504
549.64587	504
549.67847	505
549.71112	504
549.74377	506
549.77643	504
549.80908	505
549.84174	507
549.87433	506
549.90698	505
549.93964	503
549.97229	508
550.00494	504
550.03754	502
550.07019	504
550.10284	504
550.13544	504
550.16809	504
550.20074	506
550.2334	506
550.26599	506
550.29865	505
550.3313	503
550.36389	505
550.39655	507
550.42914	504
550.46179	505
550.49445	505
550.52704	504
550.55969	507
550.59229	506
550.62494	504
550.65759	504
550.69019	506
550.72284	511
550.75543	505
550.78809	507
550.82068	505
550.85333	504
550.88593	506
550.91858	505
550.95117	504
550.98383	504
551.01642	506
551.04901	505
551.08167	503
551.11426	503
551.14691	506
551.1795	503
551.2121	503
551.24475	505
551.27734	506
551.30994	506
551.34259	503
551.37518	503
551.40778	506
551.44043	505
551.47302	503
551.50562	505
551.53827	505
551.57086	506
551.60345	506
551.63605	506
551.6687	504
551.70129	504
551.73389	504
551.76648	505
551.79907	504
551.83173	504
551.86432	504
551.89691	505
551.9295	506
551.9621	504
551.99469	506
552.02734	507
552.05994	504
552.09253	504
552.12512	504
552.15771	505
552.19031	503
552.2229	505
552.25549	506
552.28809	503
552.32068	503
552.35327	504
552.38586	505
552.41846	505
552.45105	504
552.48364	503
552.51624	504
552.54883	505
552.58142	502
552.61401	506
552.64661	504
552.6792	505
552.71179	503
552.74438	505
552.77692	505
552.80951	505
552.8421	505
552.87469	506
552.90729	506
552.93988	504
552.97247	502
553.005	506
553.0376	505
553.07019	505
553.10278	504
553.13531	505
553.16791	506
553.2005	503
553.23309	506
553.26563	504
553.29822	506
553.33081	504
553.3634	504
553.39594	503
553.42853	503
553.46112	505
553.49365	507
553.52625	507
553.55878	505
553.59137	504
553.62396	502
553.65649	506
553.68909	506
553.72162	504
553.75421	505
553.7868	507
553.81934	504
553.85193	504
553.88446	505
